"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","n_reviews_month","balcony","lake_access","waterfront","private_entry","workspace","backyard","beachfront","kitchen","oven","stove","wifi","fridge","iron","bed_linens","tv","dryer","coffee_maker","washer","microwave","shampoo","hot_water","hangers","dishwasher","freezer","heating","free_parking","breakfast","fireplace","hair_dryer","pool","sauna","hot_tub","gym","bbq","airco","greeting_host","crib","high_chair","pets_allow","elevator","single_level","baby_safety_gates","baby_bath","changing_table","baby_monitor","fire_extinguisher","smoke_alarm","security_cameras","carbon_monoxide_alarm","smart_lock","first_aid"
"1417",3654763,18100951,NA,NA,NA,0,0,"Entire home/apt",NA,1,"$125.00",3,4.67,5,4.33,5,4.67,5,4.33,0,0,0.12,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1418",3658302,18530408,NA,NA,NA,0,1,"Entire home/apt",1,1,"$130.00",14,4.5,4.71,4.57,4.57,4.86,4.43,4.36,0,0,0.19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1419",3663428,7739321,NA,NA,NA,0,2,"Entire home/apt",1,1,"$120.00",7,4,4.5,4,4.5,4.5,4.33,4,0,0,0.09,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1420",3665311,18583653,NA,NA,NA,0,1,"Private room",1,1,"$60.00",16,4.31,4.38,3.31,4.69,4.63,4.31,3.94,0,0,0.19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1421",3665423,14921711,NA,NA,NA,0,1,"Entire home/apt",1,2,"$118.00",20,4.85,4.8,4.8,4.89,4.8,4.53,4.53,0,1,0.28,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1422",3665492,7790017,NA,NA,NA,0,1,"Entire home/apt",NA,1,"$65.00",13,4.58,4.75,4.67,5,5,4.42,4.67,0,0,0.16,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1423",3673166,4048854,NA,NA,NA,0,1,"Private room",1,1,"$73.00",87,4.63,4.72,4.55,4.93,4.93,4.85,4.5,0,0,1.26,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1424",3673223,18646888,NA,NA,NA,0,3,"Private room",2,2,"$200.00",19,4.74,4.79,4.63,4.89,4.84,4.74,4.84,0,0,0.24,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"1425",3681334,13535719,NA,NA,NA,0,1,"Entire home/apt",2,2,"$400.00",18,4.88,4.94,4.56,5,4.94,4.88,4.69,0,0,0.26,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1426",3685177,5845221,"a few days or more","0%","0%",0,1,"Entire home/apt",3,4,"$250.00",5,4.6,5,4.2,4.8,4.8,4.4,4.6,1,0,0.06,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1427",3690880,18787526,"within an hour","100%","100%",1,2,"Private room",1,1,"$130.00",332,4.92,4.92,4.96,4.96,4.96,4.8,4.76,1,0,3.87,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1428",3692137,18796990,NA,NA,NA,0,1,"Entire home/apt",2,3,"$299.00",1,5,5,5,5,5,5,5,0,0,0.03,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1429",3692590,18799672,NA,NA,NA,0,1,"Entire home/apt",2,2,"$140.00",14,4.71,4.86,4.79,4.71,4.92,4.21,4.93,0,0,0.17,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1430",3693158,18803682,NA,NA,NA,0,1,"Entire home/apt",1,2,"$102.00",19,4.94,4.94,5,5,5,4.82,4.71,0,0,0.39,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1431",3694245,12749039,NA,NA,NA,0,1,"Entire home/apt",1,1,"$225.00",5,5,4.8,5,5,5,5,4.6,0,0,0.09,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
"1432",3696035,17635284,"within a few hours","100%","50%",0,1,"Entire home/apt",2,3,"$130.00",12,4.82,4.91,4.55,4.91,5,4.55,4.73,1,0,0.2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
"1433",3696833,18831648,NA,NA,NA,0,1,"Entire home/apt",NA,1,"$150.00",39,4.64,4.92,4.74,4.9,4.9,4.74,4.59,0,0,0.45,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1434",3698943,6640743,NA,NA,NA,0,1,"Entire home/apt",3,1,"$150.00",15,4.93,4.93,4.8,4.93,4.93,4.73,4.73,0,0,0.37,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"1435",3699020,18850874,NA,NA,NA,0,1,"Entire home/apt",1,1,"$124.00",28,4.64,4.71,4,4.75,4.93,4.93,4.46,0,0,0.33,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1436",3700218,18823161,NA,NA,"0%",1,1,"Private room",1,1,"$75.00",140,4.82,4.84,4.94,4.94,4.99,4.77,4.81,1,0,1.62,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1437",3702856,15369795,NA,NA,NA,0,1,"Entire home/apt",2,2,"$131.00",20,4.63,4.74,4.42,4.58,4.89,4.58,4.53,0,1,0.24,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1438",3707018,18906924,NA,NA,NA,0,1,"Entire home/apt",1,1,"$80.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1439",3708105,1376907,"within a day","100%","50%",0,0,"Entire home/apt",2,4,"$149.00",61,4.66,4.47,4.68,4.92,4.83,4.71,4.45,0,0,0.73,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1440",3708658,18918001,NA,NA,NA,0,1,"Entire home/apt",1,1,"$120.00",3,4.67,5,5,5,5,5,5,1,0,0.08,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"1441",3713753,18924373,NA,NA,NA,0,1,"Entire home/apt",2,2,"$130.00",2,4.5,4,4.5,5,5,5,3.5,0,0,0.03,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1442",3714391,18855095,NA,NA,NA,0,1,"Entire home/apt",1,3,"$90.00",7,4.57,4.5,4.67,4.83,4.5,4.5,4.33,0,0,0.08,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443",3715133,6465229,NA,NA,NA,0,1,"Entire home/apt",2,2,"$199.00",48,4.83,4.98,4.87,4.91,4.98,4.83,4.61,0,0,0.57,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
"1444",3722301,19015099,"within an hour","100%","100%",1,1,"Entire home/apt",2,4,"$340.00",156,4.97,4.96,4.97,4.99,4.97,4.98,4.81,1,1,2.52,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0
"1445",3724060,15800792,"within a few hours","100%","67%",0,1,"Entire home/apt",1,1,"$150.00",62,4.92,4.98,4.86,4.98,4.93,4.9,4.73,0,0,0.94,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"1446",3724193,19025205,NA,NA,NA,0,1,"Entire home/apt",1,2,"$175.00",14,5,5,4.86,5,5,5,5,0,0,0.17,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1447",3729980,17004572,"within a day","75%","33%",0,1,"Entire home/apt",1,1,"$101.00",17,4.44,4.69,4.69,4.75,4.88,4.81,4.5,1,0,0.2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1448",3734163,19087191,"a few days or more","0%","0%",0,1,"Entire home/apt",1,2,"$225.00",24,4.86,4.81,4.48,4.9,5,4.95,4.57,0,0,0.4,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1449",3734794,19090730,NA,NA,NA,0,1,"Entire home/apt",2,2,"$95.00",0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1450",3735239,19093320,NA,NA,NA,0,2,"Entire home/apt",2,2,"$170.00",17,4.75,4.94,4.94,4.94,5,4.5,4.81,0,0,0.2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1451",3740108,19122142,NA,NA,NA,0,1,"Entire home/apt",1,1,"$120.00",14,4.75,4.75,4.75,4.75,4.75,4.67,4.67,0,0,0.17,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452",3743958,6880046,NA,NA,NA,0,1,"Entire home/apt",4,6,"$1,000.00",1,5,5,5,5,5,5,5,0,0,0.01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1453",3750152,12978517,NA,NA,NA,0,1,"Entire home/apt",1,1,"$90.00",16,4.2,4.47,3.47,4.29,4.47,4.43,4.14,0,0,0.26,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1454",3753084,8128832,"within an hour","100%","67%",0,1,"Entire home/apt",5,5,"$275.00",22,4.64,4.62,4.57,4.9,4.77,4.86,4.36,1,0,0.27,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1
"1455",3754415,14370039,NA,NA,NA,0,1,"Entire home/apt",2,2,"$70.00",44,4.22,4.45,3.7,4.65,4.73,4.63,4.28,0,0,0.51,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1456",3755114,19220852,NA,NA,NA,0,1,"Entire home/apt",2,2,"$105.00",15,4.73,5,4.73,4.93,4.93,4.5,4.71,0,0,0.28,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1457",3757160,5320275,NA,NA,NA,1,1,"Private room",1,1,"$91.00",290,4.78,4.82,4.86,4.96,4.95,4.81,4.66,0,0,3.54,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1458",3761686,16631118,"within an hour","100%","75%",0,1,"Private room",1,1,"$93.00",202,4.89,4.92,4.88,4.95,4.94,4.64,4.7,1,0,2.41,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1459",3763507,19276946,"within an hour","100%","100%",0,1,"Private room",1,1,"$126.00",14,5,4.93,4.93,5,5,5,4.71,1,1,0.53,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1460",3763895,19279371,"within an hour","100%","99%",1,2,"Private room",1,1,"$58.00",271,4.74,4.8,4.64,4.95,4.96,4.79,4.72,1,1,3.41,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"1461",3769896,5336046,NA,NA,NA,0,1,"Entire home/apt",1,1,"$120.00",5,4.8,5,5,4.8,4.8,4.8,4.8,0,0,0.07,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1462",3770244,18850903,NA,NA,NA,0,1,"Entire home/apt",1,1,"$85.00",4,4.5,4.5,4.5,4.75,5,4.25,4.25,0,0,0.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1463",3770422,7760238,NA,NA,NA,0,1,"Entire home/apt",2,2,"$232.00",38,4.76,4.92,4.89,4.89,4.95,4.87,4.63,0,0,0.47,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1464",3771282,10529642,NA,NA,NA,0,1,"Entire home/apt",2,2,"$214.00",7,4.57,4.71,4.43,4.57,4.71,5,4.57,0,0,0.12,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
"1465",3773010,19340545,NA,NA,NA,0,1,"Entire home/apt",1,1,"$93.00",2,5,5,4,4.5,5,4.5,4.5,0,0,0.03,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466",3776698,19367499,NA,NA,NA,0,1,"Entire home/apt",2,2,"$190.00",2,3.5,5,2.5,5,5,5,3,0,1,0.03,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1467",3780448,4502294,NA,NA,NA,0,1,"Entire home/apt",1,1,"$125.00",14,4.86,4.93,4.64,5,5,4.86,4.64,0,0,0.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1468",3780901,6324309,NA,NA,NA,0,1,"Entire home/apt",NA,0,"$103.00",62,4.75,4.79,4.84,4.91,4.84,4.57,4.64,0,0,0.99,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1469",3781081,3000074,NA,NA,NA,0,1,"Entire home/apt",3,2,"$150.00",5,4.8,4.8,4.8,4.8,4.8,4.8,4.6,0,0,0.07,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
"1470",3782438,10093208,NA,NA,NA,0,1,"Entire home/apt",2,2,"$145.00",3,5,5,4.67,5,5,4.67,4.67,0,0,0.05,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"1471",3785694,18181443,NA,NA,NA,0,1,"Entire home/apt",1,1,"$94.00",22,4.81,4.95,4.9,4.95,5,4.67,4.76,0,0,0.26,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1472",3786000,19279371,"within an hour","100%","99%",1,2,"Private room",1,1,"$48.00",384,4.67,4.75,4.52,4.93,4.9,4.76,4.6,1,1,4.47,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
"1473",3786269,15732272,"within a day","100%","100%",0,1,"Entire home/apt",1,1,"$115.00",11,5,5,4.89,5,5,4.9,4.9,0,0,0.13,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"1474",3793956,3878625,"within a day","100%","0%",0,1,"Entire home/apt",3,3,"$395.00",10,4.9,5,4.9,4.9,5,4.9,4.8,0,0,0.13,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1475",3795382,7236967,NA,NA,NA,0,1,"Entire home/apt",2,1,"$142.00",40,4.89,4.89,4.87,5,5,4.7,4.68,0,0,0.76,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1476",3795579,12440203,"a few days or more","0%","100%",0,1,"Entire home/apt",3,3,"$190.00",8,4.88,4.75,5,5,5,4.63,4.88,0,0,0.32,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1477",3796459,5647814,"within a few hours","100%","0%",0,2,"Private room",1,1,"$55.00",41,4.46,4.71,4.32,4.98,4.88,4.68,4.46,1,0,0.53,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478",3800606,3484432,NA,NA,NA,0,1,"Entire home/apt",2,3,"$150.00",3,4.67,5,4.67,4.67,4.67,5,4.33,0,0,0.04,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1479",3804795,19551497,"within a few hours","100%","0%",0,1,"Entire home/apt",1,1,"$279.00",16,5,4.93,5,4.93,5,5,4.93,1,0,0.21,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1480",3806069,19369383,"within an hour","100%","100%",0,0,"Entire home/apt",1,2,"$133.00",3,5,5,4.67,5,5,4.67,5,1,0,1.7,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1481",3808074,15756210,"within an hour","100%","91%",1,2,"Entire home/apt",2,2,"$90.00",2,4.5,4.5,4.5,5,5,5,4.5,0,0,0.04,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"1482",3809292,13214024,NA,NA,NA,0,1,"Entire home/apt",1,1,"$130.00",30,4.9,4.79,4.93,4.86,4.83,4.72,4.52,0,0,0.38,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1483",3810986,19588944,NA,NA,NA,0,1,"Entire home/apt",1,1,"$250.00",8,4.63,4.63,4.38,4.88,4.88,4.88,4.5,0,0,0.11,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1484",3811001,3953829,"within a day","67%","14%",0,2,"Entire home/apt",1,0,"$185.00",37,4.61,4.76,3.94,4.94,4.88,5,4.47,0,0,0.44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1485",3814846,4838365,NA,NA,NA,0,1,"Entire home/apt",1,1,"$100.00",44,4.68,4.8,4.59,4.76,4.8,4.62,4.49,0,1,0.51,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1486",3816284,19623294,NA,NA,NA,0,1,"Entire home/apt",1,2,"$149.00",51,4.82,4.84,4.73,4.92,4.9,4.63,4.63,0,0,0.66,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"1487",3819439,19170419,NA,NA,NA,0,1,"Entire home/apt",1,1,"$90.00",4,4.5,4.75,5,4.25,4.75,4,4.5,0,0,0.06,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1488",3819951,6971809,NA,NA,NA,0,1,"Entire home/apt",3,5,"$143.00",8,5,5,4.88,5,5,4.43,5,0,0,0.11,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
"1489",3822857,19271441,NA,NA,NA,0,1,"Entire home/apt",1,1,"$130.00",43,4.88,4.93,4.63,4.95,4.98,4.85,4.78,0,0,0.52,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1490",3823159,17241555,"within an hour","100%","100%",0,1,"Entire home/apt",1,1,"$250.00",13,4.46,4.23,4.08,5,5,4.92,4.31,0,1,0.16,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"1491",3823726,18212322,NA,NA,NA,0,2,"Private room",1,1,"$105.00",15,4.53,4.93,4.8,4.87,4.93,4.87,4.4,0,0,0.18,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
