"","id","host_id","host_response_time","host_response_rate","host_accept_rate","superhost","n_host_listings","room_type","bedrooms","beds","price","n_reviews","rev_rating","rev_accuracy","rev_clean","rev_checkin","rev_comm","rev_location","rev_value","license","instant_bookable","waterfront","balcony","kitchen","oven","wifi","tv","coffee_maker","washer","dishwasher","free_parking","fireplace","hot_tub","gym","airco","greeting_host","crib","luggage_dropoff","single_level","changing_table","fire_extinguisher","security_cameras","carbon_monoxide_alarm","private_entry"
"4160",11919407,7759839,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,120,17,4.88,4.88,4.5,4.94,4.94,4.69,4.81,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4161",11919413,2381362,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,60,5,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4162",11921576,17118257,NA,NA,NA,FALSE,1,"Entire home/apt",2,1,139,4,5,4.5,5,5,5,4.25,4.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4163",11923647,63631124,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,129,8,4.75,5,4.38,5,5,4.75,4.5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"4164",11925737,63646306,NA,NA,NA,FALSE,1,"Entire home/apt",2,4,200,7,4.43,4.86,4.86,4.43,4.71,4.57,4.57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4165",11932072,27271191,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,235,5,4.4,4.6,4.6,4.6,4.6,4.8,4.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4166",11933006,4406417,"within a day","100%","100%",FALSE,1,"Entire home/apt",2,2,95,16,5,4.93,5,5,4.93,4.73,4.8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"4167",11938885,19240762,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,115,2,5,5,4.5,5,5,4.5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4168",11939816,63742936,NA,NA,NA,FALSE,1,"Private room",1,1,55,6,5,5,5,5,5,4.5,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4169",11941128,4281147,"within an hour","100%","67%",FALSE,2,"Entire home/apt",1,1,80,9,4.89,4.89,4.56,4.89,4.67,4.78,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4170",11942421,63760124,NA,NA,NA,FALSE,1,"Entire home/apt",2,1,189,5,4.6,4.8,4.8,4.8,4.8,4.8,4.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4171",11942440,7587618,"within a day","100%","0%",FALSE,1,"Entire home/apt",2,2,225,22,5,4.91,4.91,4.95,4.91,4.73,4.77,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"4172",11943431,63767139,NA,NA,NA,FALSE,1,"Entire home/apt",3,4,100,2,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4173",11944317,54524846,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,100,14,4.71,4.93,4.79,4.85,4.86,4.54,4.46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4174",11946705,19804637,"within an hour","100%","80%",FALSE,1,"Entire home/apt",3,4,214,15,4.93,4.93,4.93,5,5,4.73,4.73,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4175",11957402,669178,"within an hour","100%","100%",FALSE,1,"Entire home/apt",1,1,89,5,4.2,4.4,3.6,4.4,4.2,4.4,3.8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4176",11962953,17381034,NA,NA,NA,FALSE,1,"Entire home/apt",1,3,245,38,4.95,4.86,4.78,4.97,5,4.78,4.76,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4177",11962960,2346326,"within a few hours","100%","60%",FALSE,1,"Entire home/apt",1,1,159,28,4.82,4.96,4.75,4.93,4.93,4.46,4.64,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"4178",11966081,63916400,NA,NA,NA,TRUE,1,"Entire home/apt",1,1,75,48,4.92,4.96,4.9,4.91,5,4.7,4.83,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"4179",11968808,63936618,NA,NA,NA,FALSE,2,"Entire home/apt",1,2,150,1,5,5,4,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4180",11974897,40979350,NA,NA,NA,FALSE,2,"Entire home/apt",2,2,150,2,5,3.5,4,5,5,4.5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4181",11996527,58141749,NA,NA,NA,FALSE,5,"Private room",1,1,40,6,4.33,4.4,4.6,4.8,4.83,4.83,4.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4182",11998169,1878355,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,450,1,4,4,5,4,4,5,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4183",12002357,12057104,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,120,22,4.43,4.71,4.76,4.52,4.95,4.86,4.62,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4184",12006505,33037959,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,150,9,4.78,4.89,4.67,5,5,4.88,4.63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4185",12017163,22057610,NA,NA,NA,FALSE,1,"Entire home/apt",NA,1,99,9,4.56,4.89,4.78,4.78,4.89,4.56,4.56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4186",12019229,21167882,"within an hour","97%","99%",FALSE,38,"Entire home/apt",2,4,140,98,4.39,4.47,4.32,4.62,4.54,4.84,4.32,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4187",12019307,44404037,NA,NA,"50%",FALSE,1,"Entire home/apt",2,0,180,38,4.92,4.97,4.97,5,5,4.73,4.84,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4188",12020581,21167882,"within an hour","97%","99%",FALSE,38,"Entire home/apt",2,3,140,85,4.12,4.14,4.14,4.29,4.3,4.87,4.02,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4189",12028895,64378362,"within a few hours","80%","71%",TRUE,1,"Entire home/apt",2,2,83,77,4.69,4.7,4.66,4.78,4.87,4.65,4.66,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4190",12037039,64432465,NA,NA,NA,FALSE,1,"Entire home/apt",2,6,90,13,4.77,4.85,4.38,5,4.92,4.46,4.92,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4191",12037335,61642263,NA,NA,NA,FALSE,4,"Private room",1,1,44,2,4.5,5,4,4.5,5,5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4192",12039992,11661424,NA,NA,NA,FALSE,1,"Entire home/apt",4,4,250,31,4.84,4.87,4.97,5,4.94,4.9,4.84,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4193",12044949,64493562,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,77,1,5,5,5,5,5,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4194",12048427,41687834,"within a day","100%","0%",FALSE,3,"Entire home/apt",3,6,340,45,4.76,4.8,4.87,4.98,4.98,4.84,4.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4195",12051114,241515,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,240,17,4.76,4.82,5,4.94,4.94,5,4.59,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4196",12057965,30711507,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,185,3,5,5,5,5,5,4.67,4.33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4197",12058561,2986709,"within an hour","100%","100%",TRUE,3,"Private room",1,1,62,246,4.7,4.85,4.83,4.87,4.89,4.93,4.63,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"4198",12059101,64596266,"within a few hours","100%","94%",TRUE,1,"Private room",2,0,62,136,4.81,4.83,4.83,4.93,4.93,4.85,4.68,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"4199",12064679,38265083,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,80,13,4.69,4.77,4.77,4.58,4.77,4.08,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4200",12065591,64641365,"within an hour","100%","0%",FALSE,1,"Private room",1,0,145,105,4.8,4.8,4.77,4.95,4.89,4.93,4.71,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4201",12075004,6835058,"within a day","100%","0%",FALSE,1,"Entire home/apt",3,3,229,16,4.88,5,5,5,5,4.85,4.69,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"4202",12078477,64729064,NA,NA,NA,FALSE,1,"Entire home/apt",NA,1,58,4,4,4.75,4.5,4.75,4.5,3.25,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4203",12079751,64676158,"within a few hours","100%","0%",FALSE,1,"Entire home/apt",1,1,90,59,4.55,4.62,4.52,4.83,4.86,4.47,4.12,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"4204",12080411,64741070,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,160,31,4.9,4.94,4.87,4.93,4.97,4.93,4.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4205",12080910,18077114,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,112,15,4.67,4.87,4.13,4.93,4.87,4.79,4.43,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4206",12082536,64754441,"within a few hours","100%","100%",FALSE,1,"Entire home/apt",NA,0,85,35,4.74,4.85,4.53,4.85,4.88,4.44,4.56,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4207",12082984,17426840,NA,NA,NA,FALSE,2,"Private room",1,1,111,1,3,3,2,3,5,5,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4208",12088537,25624250,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,149,5,4.6,5,4.8,4.8,5,4.4,4.4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4209",12088607,12578732,NA,NA,NA,FALSE,4,"Entire home/apt",2,2,226,4,4,4.75,4.5,5,4.25,4,4.75,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4210",12088645,14887920,NA,NA,"50%",FALSE,1,"Entire home/apt",NA,1,100,64,4.71,4.74,4.87,4.75,4.92,4.84,4.51,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4211",12099302,64739713,"within a few hours","100%","80%",FALSE,1,"Entire home/apt",1,1,139,45,5,4.98,5,4.98,5,4.86,4.84,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4212",12101925,4356404,NA,NA,"0%",FALSE,1,"Entire home/apt",1,2,119,20,4.9,4.95,4.65,4.9,4.85,5,4.7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4213",12102884,4626543,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,59,5,5,5,5,5,5,5,4.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4214",12103761,2277021,NA,NA,NA,FALSE,1,"Entire home/apt",2,1,75,3,4.67,5,4.67,5,5,4.67,4.33,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"4215",12104007,7736174,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,116,24,5,4.87,4.87,4.87,5,4.96,4.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4216",12104462,27573814,NA,NA,NA,FALSE,1,"Entire home/apt",NA,1,90,34,4.7,4.73,4.58,4.81,4.73,4.59,4.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"4217",12106511,63047687,"within an hour","100%","100%",TRUE,2,"Entire home/apt",NA,1,69,52,4.73,4.9,4.38,4.82,4.94,4.73,4.63,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4218",12109382,64938833,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,175,5,5,5,5,5,5,5,4.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4219",12109792,37597638,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,320,10,5,4.9,4.9,4.8,4.8,4.8,4.9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4220",12112407,19037994,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,98,2,4.5,4.5,4.5,5,5,4.5,3.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"4221",12117800,6547222,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,75,8,4.88,5,4.63,4.57,4.86,4.57,4.29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4222",12118316,65010311,NA,NA,NA,FALSE,1,"Entire home/apt",2,2,100,24,4.79,4.96,4.92,4.71,4.83,4.75,4.71,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"4223",12118597,65013030,"within a few hours","90%","22%",FALSE,1,"Entire home/apt",1,2,83,60,4.8,4.83,4.85,4.85,4.81,4.5,4.7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4224",12120703,16609873,NA,NA,NA,FALSE,1,"Entire home/apt",1,3,147,17,4.88,4.94,4.6,4.94,5,5,4.88,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"4225",12123226,31639736,NA,NA,NA,FALSE,1,"Entire home/apt",4,5,150,1,4,4,5,5,4,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"4226",12125460,704550,NA,NA,NA,FALSE,1,"Entire home/apt",3,3,164,7,4.71,4.71,4.71,5,4.86,4.71,4.57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4227",12129127,57243420,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,90,11,4.9,5,5,5,4.9,4.89,4.89,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4228",12130212,65095912,NA,NA,NA,FALSE,1,"Entire home/apt",1,2,95,3,4.5,5,4,4.5,4.5,5,4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"4229",12130964,6174193,NA,NA,NA,FALSE,1,"Entire home/apt",1,1,120,22,5,5,5,5,5,4.82,4.95,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
